model,source,output,fkgl,sari,bertscore_f1
dpo_llama,The Taiwan Strait or Formosa Strait is a 180 - km-wide (111.85 - mile-wide) strait between mainland China and Taiwan.,The. The. This is a strait. The Taiwan. The Strait. or Formosa. The 180 - km. wide. This is a strait. The. The. It is. 180 - km. wide. It is. between. the. main. land. and. the. is. Taiwan. The. Strait. or. Formosa. Strait. is. a. This. is. a. strait. that. is. 180. -km. wide. It. is. between. the. main. land. and. the. is. Taiwan. The. Strait. or,6.399090909090912,30.333791871613506,0.8426291346549988
dpo_llama,Redwall is a series of fantasy novels by Brian Jacques.,"""Red. This is a. of. fantasy. "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,2.4833333333333343,21.47149776408134,0.7372281551361084
dpo_llama,"Captive longevity is 20 to 30 years, with rare accounts of over 40 years, Reports of a individual living to 40 years in Philadelphia Zoo.","""Cite. This is 20 to 30. It can go to 40. Some say it can go to 40 years. ""  was not the right answer. I was thinking of ""This is 20 to 30. It can go to 40. Some say it can go to 40 years. ""  I think this is a good simplify. I did not change the word ""Cite"" to ""This"" but I did change the word ""longevity"" to ""this"" and I changed the word ""with"" to ""it can go to"" and I changed the word ""rare",0.9619696969696996,31.146316733500818,0.8264212012290955
dpo_llama,"Mexican cinnamon hot chocolate is traditionally served alongside a variety of Mexican pastries known as pan dulce and, as in Spain, churros.","""The. This is. Hot. C. and. it is. "" The first word is the name of the drink. The second word is ""this"". The third word is ""hot"". The fourth word is ""C"" and. The fifth word is ""and. it is. "" This is a new way to read. It. is. the. word. for the drink. The. for the word. for this. The. for the word. for hot. The. for the word. for C. The. for the word. for and. The. for the word. for it. The. for",-0.8577906976744174,24.033366355069596,0.7918387651443481
dpo_llama,"Plessur is an administrative district in the canton of Graubünden, Switzerland.","Plessur. It is in the cant of Graub. Switzerland.  Then it is in the part of the cant. I do not know what that part is.  It is a small part. I do not know what it is.  It is called a ""gmina"" in some.  A ""gmina"" is a small part of a town.  I do not know what that means.  It is a word that some people use.  It is not a word that I use.  I think it is a word that some people in Switzerland use.  That is all I know.  That",0.2911842105263176,21.677235663746234,0.8219954967498779
dpo_llama,"In the historiography of Japan, the Edo period from 1590 to 1868 is also sometimes referred to as the early modern period.",In the. of Japan. The Edo. was from 1590 to 1868. It is also. The early. of the. was from 1590 to 1868. Note: I have split the sentence into three lines for easier reading. I have also used shorter words. He was. I did not change the words. I changed the. to. and the. to. to make it. and. easier to read. I did not change any. words. I only changed the. to. and the. to. to make the. sentence. Note: I have kept the same meaning as the,1.1388888888888893,31.015249925354354,0.823578953742981
dpo_llama,"Among his published works were Peace, a Lyric Poem (1814); Resignation (1817); The Triumph of Christianity (1819); and The Soldier's Friend (1828).",He. This is. His. He. had. some. of. these. The. year. was. 1814. Peace. was. one. of. them. The. year. was. 1817. Res. was. one. of. them. The. year. was. 1819. The. Triumph. of. Ch. was. one. of. them. The. year. was. 1828. The. Sol. was. one. of. them. S. F. was. one. of. them. He. had. some. of. these. The,20.193442622950815,11.735909628196861,0.8067712783813477
dpo_llama,"However, this list contains substances which may have synthetic origins.",This list. It has. Sub. which may. have. This. This list. The sub. which may. have. This. The sub. which. may. have. This. This list. the. sub. which. may. have. This. and this. list. the. sub. which. may. have. This. and this. list. the. sub. which. may. have. This. the. sub. which. may. have. This. and this. list. the. sub. which. may. have. This. and this. list. the. sub. which.,23.51,31.388256268691055,0.8283050060272217
dpo_llama,"Several marsupial herbivores, notably koalas and some possums, are relatively tolerant of it.","""Some. This is for the. Mars. and pos. They can. take it. "" is not right. I think I can. "" Some. This is for the. Mars. and pos. They can. take it. the. it. "" is not right. I think I can. "" Some. This is for the. Mars. and pos. They can. take it. the. it. the. "" is not right. I think I can. "" Some. This is for the. Mars. and pos. They. can. take it. the. it. "" is right. I think I",-0.918181818181818,26.07935860223542,0.7870347499847412
dpo_llama,"For a person to be inducted to the Hockey Hall of Fame, they must be nominated by an elected 18 - person selection committee which consists of Hockey Hall of Fame members and media personalities.","For a. to be in. to the Hall of. This was made. By 18. who. The Hall. of. Fame. members and. the. media. They. must. be. ""The. "" and. ""by"" were. left. out. for. the. sake. of. the. way. it. was. said. in. the. first. place. But. this. is. the. way. it. was. said. in. the. first. place. This. was. made. in. 1949. By. the. 18. who.",5.326363636363634,23.80850924515757,0.8291797041893005
dpo_llama,Shadow of the Hegemon (2001) is the second novel in the Ender's Shadow series (often called the Bean Quartet) by Orson Scott Card.,The. of the. in 2001. This is the. in the E. S. series. By Orson Scott Card. It was the. in the Bean Quartet.,-0.4429999999999996,33.51792227726128,0.8750321865081787
dpo_llama,"According to the study, if all this software had been developed by conventional proprietary means, it would have cost about $(US dollars) to develop in the United States.",This. The study said. If all the software had been made by. The way it was made. It would have cost. (US dollars) to make in the US. The dollars were. (US dollars) in the end. The way it was made. Was the way it was. And it was. To make it. To make it. No. It would have cost. (US dollars) to make. The end. The way it was. Was the way it was. And it was. To make it. To make it. Yes. It would have cost. (US dollars) to make. The end,-1.1562406015037592,39.90497456499958,0.8682937026023865
dpo_llama,"In June 2008, it was announced that a further four-year deal would commence for the 2010 / 11 season, with the deal worth £125m.",in. it was. said in June  2008. a. the. for the. the 2010 / 11. it. would. be. the. deal. worth. £125m. that. was. the. way. it. was. said. in. the. year. 2008. for. the. 2010 / 11. season. a. further. four. year. deal. it. would. be. this. was. the. way. it. was. said. in. the. year. 2008. for. the. 2010,8.114999999999998,44.803152881670634,0.8401795625686646
dpo_llama,History The first mention of the town dates from 1178.,The. The first of. the town. It was in 1178.,-1.8399999999999999,41.26916243851728,0.9154484868049622
dpo_llama,Fire Salamanders can have a very long lifespan.,Fire. They can. have a. long. life.... 5. or 10. years.........................................................................................................,1.572727272727274,31.78443420378904,0.8752291798591614
dpo_llama,"The city has a larger population than the provincial capital, and ranks second in land area.",The. The city has a. it has a. The city has a. than the. The city. has a. than the. The city. has a. of land. it. ranks. second. in. land. area. The. city. has a. of land. than the. city. has a. of land. that. it. ranks. second. in. land. area. The. city. has a. of land. that. it. ranks. second. in. that. land. area. The. city. has. of. land. that. it. ranks. second.,8.792000000000002,35.00626829112273,0.8362065553665161
dpo_llama,These cone photoreceptors are sensitive to different portions of the visible spectrum.,These. They can see. of the. the light. that is. in the. the sun. and the. the moon. to. to the. red and. the blue. and. the green. of the. light. that is. in the. the sun. and the. the moon. to. to. for. for the. to. see. the. light. that is. in the. the sun. and the. the moon. for. for all. of. the. to. see. the. light. that is. in. the. sun. and the. the. moon.,26.63,24.917605468967672,0.802567183971405
dpo_llama,"Due to its appearance at burial sites across the globe, the spiral most likely represented the ""life-death-rebirth"" cycle.","""The. It was. at. the. burial. sites. across. the. globe. The. spil. was. this. "" The spil. was. the ""life-death. and. reb. "" The. cycle. it. did. This. "" The. spil. was. a. sign. of. the. ""life-death. and. reb. "" cycle. of. the. earth. and. all. that. lived. in. it. This. is. the. most. likly. way. it. was. "" The. spil. was. a.",20.050689655172416,31.42294323007715,0.8272579908370972
dpo_llama,"The Fert group first saw the large effect in multilayers that led to its naming, and first correctly explained the underlying physics.",The Fert group. They saw the large. The Fert group saw this in. The Fert group saw the large in. The Fert group. They. They saw the. The Fert group. and first. they. The Fert group. and. The Fert. and. The. first. they. saw the. The. large. and. the. This. and. the. The. to. its. naming. The. and. the. The. This. and. the. The. to. the. of. the. in. the. The. multilayers. that.,0.41532534246575636,32.40063650035337,0.8286547660827637
dpo_llama,"The album was fueled by the single ""Fat Lip"", which reached the top position on the Billboard Modern Rock chart, making it the band's most successful single.","""The. The. This was the. The album. ""Fat Lip"" was the single. It reached the top on the Billboard. The chart for Modern Rock. It was the band's most. ""Fat Lip"" was the one that made it. The band. "" The. The. "" This was the song that made the album. ""Fat Lip"" was the song. It was the band's most. "" The. "" The chart for. "" Modern. Rock. "" This was. The. "" The song that. "" The. "" The. "" This was the song that. "" made. "" the.",-0.3049999999999997,41.125497769050696,0.8489707708358765
dpo_llama,"His baptism followed on May 3 in the river Lark, at Isleham.",He. He was in the river. The 3 was in May. So it was on the 3 of May.,-0.6989473684210523,31.67821225594571,0.8766819834709167
dpo_llama,"A night shift is either a group of workers who work during the night, or the period in which they work.",A. This is a. A night shift. It is. A group of. or the time they work. 1. or 2. This is a group of. or the time they work. 2. or 3. This is the. time they work. 3. or 4. This is the. time. 4. or 5. This is the. time. and 5. the. period. in. which. they. work. 5. or 6. This is the. time. and the. period. in. which. they. work. 6.,-0.4744019138755977,37.61695786763777,0.8435706496238708
dpo_llama,"History Vaihingen may date back as far as 799 a. d., but the documents are not clear.","This. Vaihigen. It may have been in 799. A. d. But the docs are not clear. I took out the ""H"" and the ""s"" in ""History"" to make it. I made the ""a. d."" short for ""after death"". This is the first part of the. Sentence. I took out some words to make it. This is the end of the. Sentence. I hope you can read it. I made it so it is. Easier to read. Thank you for your time. I will. I hope you can read it. You can. You may",0.14193548387096655,32.060127449365055,0.8364835381507874
